,Unnamed: 0,tweet_case_norm_labelling,score,sentiment,sentiment_score,tweet,date,username,tweet_text_prepocessing_stem,tweet_text_prepocessing_nostem,tweet_case_norm,sentiment_predict
584,1455,semangat buat reminder bayar closing internet+tv tapi ketika ditanya kapan teknisi nya datang buat mengambil semua perangkat tidak ada yang bisa jawab emang paling baik lah tidak pakai ini lagi ini provider,-21,negative,0,"Semangat @IndiHome buat reminder bayar closing internet+TV, tapi ketika ditanya kapan teknisi nya datang buat ngambil semua perangkat, ga ada yg bisa jawab 🙃

Emang paling baik lah ga pakai ini lagi ini provider🥰",2023-05-24 15:19:38+00:00,fikaacuu,semangat reminder bayar closing internet tv teknisi ambil perangkat emang pakai provider,semangat reminder bayar closing internet+tv teknisi mengambil perangkat emang pakai provider,semangat buat reminder bayar closing internet+tv tapi ketika ditanya kapan teknisi nya datang buat mengambil semua perangkat tidak ada yang bisa jawab emang paling baik lah tidak pakai ini lagi ini provider,0
585,1611,layanan internet dari indihome sangat memuaskan,-2,negative,0,Layanan internet dari IndiHome sangat memuaskan. @indihome,2023-07-19 02:12:40+00:00,Minkomink,layan internet indihome muas,layanan internet indihome memuaskan,layanan internet dari indihome sangat memuaskan,1
586,15,wifi saya lambat,-7,negative,0,wifi saya lemot @IndiHome,2023-06-14 23:09:10+00:00,Belawr77965871,wifi lambat,wifi lambat,wifi saya lambat,1
587,88,yess tidak perlu cari wifi kelurahan lagi buat dapat koneksi internet yang cepat dan lancar pasang sendiri indihome di rumah,-9,negative,0,"Yess, ga perlu cari Wi-Fi kelurahan lagi buat dapat koneksi internet yang cepat dan lancar. Pasang sendiri IndiHome di rumah 😁😁

@indihome  #KecepatanBaruIndiHome",2023-06-14 05:28:14+00:00,Blackterrible,yess cari wifi lurah koneksi internet cepat lancar pasang indihome rumah,yess cari wifi kelurahan koneksi internet cepat lancar pasang indihome rumah,yess tidak perlu cari wifi kelurahan lagi buat dapat koneksi internet yang cepat dan lancar pasang sendiri indihome di rumah,1
588,729,selamat malam tv kabel saya rusak bisa dibenarkan tidak,-5,negative,0,Selamat malam @IndiHome @IndiHomeCare tv kabel saya rusak bisa dibenarkan tidak?,2022-09-05 16:16:10+00:00,bynofes,selamat malam tv kabel rusak benar,selamat malam tv kabel rusak dibenarkan,selamat malam tv kabel saya rusak bisa dibenarkan tidak,1
589,1563,kak ini indihome dirumah saya kenapa saluran tv nya pas dibuka hitam semua dan youtube sama hooqnya juga bermasalah,-4,negative,0,"Kak, ini indihome dirumah saya kenapa saluran tv nya pas dibuka item semua? Dan youtube ama hooqnya juga bermasalah @IndiHome",2023-01-12 06:26:37+00:00,mirandapradiva,indihome rumah salur tv pas buka hitam youtube hooqnya masalah,indihome dirumah saluran tv pas dibuka hitam youtube hooqnya bermasalah,kak ini indihome dirumah saya kenapa saluran tv nya pas dibuka hitam semua dan youtube sama hooqnya juga bermasalah,0
590,886,apa jaringan lagi eror channel tv kok eror iya di saya,-18,negative,0,Apa jaringan lagi eror?? @IndiHomeCare @IndiHome Chanel TV kok eror yaaa di saya,2023-01-26 04:40:56+00:00,pungkilaksono,jaring eror channel tv eror,jaringan eror channel tv eror,apa jaringan lagi eror channel tv kok eror iya di saya,0
591,1483,siapa yang rela ketinggalan momen seru dalam salah satu scene film yang sedang asik ditonton tenang sobat pakai saja fitur playback pause sampai rewind film yang sedang ditonton bisa di stop sebentar dengan tombol pause di remote tv sobat dan diputar kembali dengan tombol rewind,-15,negative,0,"Siapa yang rela ketinggalan momen seru dalam salah satu scene film yang sedang asik ditonton?

Tenang Sobat, pakai aja fitur Playback, Pause &amp; Rewind. Film yang sedang ditonton bisa di stop sebentar dengan tombol pause di remote TV Sobat dan diputar kembali dengan tombol rewind.",2023-05-16 02:58:46+00:00,IndiHome,rela tinggal momen seru salah scene film asik tonton tenang sobat pakai fitur playback pause rewind film tonton stop sebentar tombol pause remote tv sobat putar tombol rewind,rela ketinggalan momen seru salah scene film asik ditonton tenang sobat pakai fitur playback pause rewind film ditonton stop sebentar tombol pause remote tv sobat diputar tombol rewind,siapa yang rela ketinggalan momen seru dalam salah satu scene film yang sedang asik ditonton tenang sobat pakai saja fitur playback pause sampai rewind film yang sedang ditonton bisa di stop sebentar dengan tombol pause di remote tv sobat dan diputar kembali dengan tombol rewind,0
592,1580,met malam ini sepertinya stb box saya bermasalah deh nonton tv tidak lancar bisa diganti tidak,-14,negative,0,Met malem @IndiHome ini sepertinya stb box saya bermasalah deh. Nonton tv tidak lancar. Bisa diganti ga?,2023-01-08 11:00:26+00:00,marbotmusholla,met malam stb box masalah deh nonton tv lancar ganti,met malam stb box bermasalah deh nonton tv lancar diganti,met malam ini sepertinya stb box saya bermasalah deh nonton tv tidak lancar bisa diganti tidak,1
593,820,per maret transmedia channel sudah tidak ada di kembalikan transmedia ke indihome tv pleaseee,-3,negative,0,"Per 1 maret 2022
Transmedia channel udah gak ada di @IndiHome, @IndiHome kembalikan transmedia ke IndiHome TV pleaseee
#kembalikantransmedia #TVdigital",2022-02-27 13:49:20+00:00,Senophobia74,maret transmedia channel kembali transmedia indihome tv pleaseee,maret transmedia channel kembalikan transmedia indihome tv pleaseee,per maret transmedia channel sudah tidak ada di kembalikan transmedia ke indihome tv pleaseee,1
594,566,kenapa tiap masang internet selalu di kasih router yang versi lama bukan versi yang baru,-16,negative,0,@IndiHomeCare @IndiHome Kenapa tiap masang internet selalu di kasih router yg versi lama bukan versi yg baru.,2023-06-14 01:30:28+00:00,nuansawahyu2024,masang internet kasih router versi versi,masang internet kasih router versi versi,kenapa tiap masang internet selalu di kasih router yang versi lama bukan versi yang baru,1
595,597,tv kabel saya disuspend sudah hari padahal internet nya normal,-1,negative,0,"Tv kabel saya disuspend sudah 2 hari, padahal internet nya normal @IndiHomeCare @IndiHome",2023-05-22 18:22:23+00:00,lanangsamudera,tv kabel disuspend internet normal,tv kabel disuspend internet normal,tv kabel saya disuspend sudah hari padahal internet nya normal,1
596,426,tidak tahu yang bikin ping naik server riot entah nya tapi sering banget naik turun gini tiap atau menit sekali bagaimana mau rank up kalau seperti gini terus anjing refresh dari sistem sudah restart router sudah,-14,negative,0,"Nggak tau yang bikin ping naik server Riot entah @IndiHome nya. Tapi sering banget naik turun gini tiap 2 atau 4 menit sekali. Gimana mau rank up kalau kek gini terus anjir. Refresh dari sistem? Sudah. Restart router? Sudah.

#valorant #playvalorant #valorant_indonesia #indihome https://t.co/SStBplR1tZ",2023-06-08 14:15:36+00:00,Raftic_26,bikin ping server riot banget turun gin menit rank up gin anjing refresh sistem restart router,bikin ping server riot banget turun gini menit rank up gini anjing refresh sistem restart router,tidak tahu yang bikin ping naik server riot entah nya tapi sering banget naik turun gini tiap atau menit sekali bagaimana mau rank up kalau seperti gini terus anjing refresh dari sistem sudah restart router sudah,0
597,552,internet badut kontol memek jembut kecepatan tahun yang lalu,-8,negative,0,"internet badut kontol memek jembut, kecepatan 13 tahun yg lalu @IndiHome https://t.co/7DFQyS27Bg",2023-06-10 07:33:28+00:00,guardianteed,internet badut kontol memek jembut cepat,internet badut kontol memek jembut kecepatan,internet badut kontol memek jembut kecepatan tahun yang lalu,1
598,332,internet area mampang depok mati tolong di cek area ini kami sudah buat laporan by aplikasi my indihome tapi belum di respon terima kasih,-6,negative,0,"@IndiHomeCare @IndiHome Internet area Mampang Depok mati. Tolong di cek area ini. Kami sudah buat laporan by aplikasi my indihome tapi belum di respon.

Terima kasih",2023-06-10 09:13:33+00:00,Liez23975751,internet area mampang depok mati tolong cek area lapor by aplikasi my indihome respon terima kasih,internet area mampang depok mati tolong cek area laporan by aplikasi my indihome respon terima kasih,internet area mampang depok mati tolong di cek area ini kami sudah buat laporan by aplikasi my indihome tapi belum di respon terima kasih,1
599,1389,ada tidak sich channel tv berbahasa spanyol atau program berbahasa spanyol di,-4,negative,0,Ada ga sich channel TV berbahasa spanyol atau program berbahasa spanyol di @IndiHome ???,2023-01-27 12:43:42+00:00,mega_ern,sich channel tv bahasa spanyol program bahasa spanyol,sich channel tv berbahasa spanyol program berbahasa spanyol,ada tidak sich channel tv berbahasa spanyol atau program berbahasa spanyol di,0
600,48,aku pakai kuota tapi telekomunikasi jaringan jelek parah,-12,negative,0,"@nctminded @IndiHome aku pake kuota tpi telkom, jaringan jelek parah😭",2023-06-14 13:40:46+00:00,shuaananaa,pakai kuota telekomunikasi jaring jelek parah,pakai kuota telekomunikasi jaringan jelek parah,aku pakai kuota tapi telekomunikasi jaringan jelek parah,0
601,1436,kalian jahat saya hanya gunakan p internet mbps tapi tagihan masih serasa mbps + tv,-10,negative,0,"Kalian jahat, saya hanya gunakan 1P internet 20 Mbps, tapi tagihan masih serasa 20 Mbps + tv :( @IndiHome @TelkomCare",2023-05-31 07:44:03+00:00,fajrialhadii,jahat internet mbps tagih serasa mbps tv,jahat internet mbps tagihan serasa mbps + tv,kalian jahat saya hanya gunakan p internet mbps tapi tagihan masih serasa mbps + tv,0
602,174,waktu ke telekomunikasi mau pasang telpon saja csnya bilang sekarang yang kami jual hanya layanan internet jadi pasang nanti dapat saluran telepon nah sekarang jualan kalian satunya kualitasnya kacau gini trus apa yang kalian jual kabel,-4,negative,0,"Waktu ke telkom mau pasang telpon aja, CSnya bilang ""sekarang yang kami jual hanya layanan internet, jadi pasang @IndiHome nanti dapat saluran telepon"".

Nah sekarang jualan kalian satu2nya kualitasnya kacrut gini, trus apaan yang kalian jual? Kabel?",2023-06-13 11:16:58+00:00,RonaAbangng,telekomunikasi pasang telpon csnya bilang jual layan internet pasang salur telepon jual satu kualitas kacau gin trus jual kabel,telekomunikasi pasang telpon csnya bilang jual layanan internet pasang saluran telepon jualan satunya kualitasnya kacau gini trus jual kabel,waktu ke telekomunikasi mau pasang telpon saja csnya bilang sekarang yang kami jual hanya layanan internet jadi pasang nanti dapat saluran telepon nah sekarang jualan kalian satunya kualitasnya kacau gini trus apa yang kalian jual kabel,0
603,286,indihome kenapa wee tiba tiba tidak ada internettt,-4,negative,0,Indihome knp wee tbtb ga ada internettt @IndiHome @IndiHomeCare,2023-06-11 05:43:00+00:00,eeddaaan,indihome wee internettt,indihome wee internettt,indihome kenapa wee tiba tiba tidak ada internettt,0
604,1065,plis lah dari semalem lampu los nyala wifi tidak bisa tv juga jadi tidak bisa deh telepon x dari jam tidak terhubung saya harus apa,-29,negative,0,"Plis lah dari semalem lampu LOS nyala, wifi gabisa, tv juga jadi gabisa, dah telp 147 1000x dari jam 19.00 ga terhubung, gue harus apa @TelkomIndonesia @IndiHome",2023-04-13 00:07:32+00:00,ghinawidia,plis semalem lampu los nyala wifi tv deh telepon x jam hubung,plis semalem lampu los nyala wifi tv deh telepon x jam terhubung,plis lah dari semalem lampu los nyala wifi tidak bisa tv juga jadi tidak bisa deh telepon x dari jam tidak terhubung saya harus apa,0
605,1264,halo admin saya pelanggan baru paket p mbps mau bertanya apakah penurunan kecepatan akibat batas fup berpengaruh kepada siaran tv streaming tidak kebetulan untuk siaran tv saya menggunakan smart tv,-7,negative,0,"Halo admin @IndiHome, saya pelanggan baru paket 3p 20mbps, mau bertanya apakah penurunan kecepatan akibat batas FUP berpengaruh kepada siaran tv streaming tidak?? Kebetulan untuk siaran tv saya menggunakan smart tv! 🙏 🙏",2023-01-25 14:59:49+00:00,SUFRON4,halo admin langgan paket mbps turun cepat akibat batas fup pengaruh siar tv streaming siar tv smart tv,halo admin pelanggan paket mbps penurunan kecepatan akibat batas fup berpengaruh siaran tv streaming siaran tv smart tv,halo admin saya pelanggan baru paket p mbps mau bertanya apakah penurunan kecepatan akibat batas fup berpengaruh kepada siaran tv streaming tidak kebetulan untuk siaran tv saya menggunakan smart tv,1
606,1444,gila sih jarang nonton tv champions sekalinya nonton jelek bad experience,-11,negative,0,Gila sih jarang2 ntn tv champions sekalinya nonton bapuk. Bad experience! @indihome,2023-05-28 21:39:48+00:00,dimswis,gila sih jarang nonton tv champions sekali nonton jelek bad experience,gila sih jarang nonton tv champions sekalinya nonton jelek bad experience,gila sih jarang nonton tv champions sekalinya nonton jelek bad experience,0
607,1464,memang butuh berapa lama iya untuk unsubscribe addon channel via karena saya coba dari aplikasi tidak bisa dari tv pun juga sama tidak bisa juga,-32,negative,0,Memang butuh berapa lama ya @IndiHome untuk unsubscribe add-on channel via 147? Karena saya coba dari aplikasi ngga bisa2 dari tv pun juga sama ngga bisa juga,2023-05-22 14:50:47+00:00,firman_megane,butuh unsubscribe addon channel via coba aplikasi tv,butuh unsubscribe addon channel via coba aplikasi tv,memang butuh berapa lama iya untuk unsubscribe addon channel via karena saya coba dari aplikasi tidak bisa dari tv pun juga sama tidak bisa juga,0
608,707,sore saya mau bertanya ini aplikasi kvision yang di indihome tv kok tidak bisa di log out iya kok jadi nya trhubung sama modem zte nyakemarin saya bisa pke kvision melalui scan barcode dari handphone connect ke tv ini kok tiba tidak bisa,-17,negative,0,"Sore, saya mau nanya.. ini app kvision yang di indihome tv kok gabisa di log out ya? kok jdi nya trhubung sama modem zte nya..kemarin2 sy bisa pke kvision melalui scan barcode dari handphone connect ke tv. ini kok tiba2 gabisa @IndiHome @IndiHomeCare @TelkomCare @TelkomSolution",2022-10-24 09:59:30+00:00,emanuelnatalio,sore aplikasi kvision indihome tv log out trhubung modem zte nyakemarin pke kvision scan barcode handphone connect tv,sore aplikasi kvision indihome tv log out trhubung modem zte nyakemarin pke kvision scan barcode handphone connect tv,sore saya mau bertanya ini aplikasi kvision yang di indihome tv kok tidak bisa di log out iya kok jadi nya trhubung sama modem zte nyakemarin saya bisa pke kvision melalui scan barcode dari handphone connect ke tv ini kok tiba tidak bisa,0
609,583,ini saja di lingkungan aku gangguan parah internet tidak konek sama sekali jelek banget emang,-10,negative,0,@PrettySavvvagee Ini aja di lingkungan aku gangguan parah. Internet ga konek sama sekali 😤😤 jelek banget emang @IndiHome,2023-06-10 04:51:22+00:00,pinkhairlolo,lingkung ganggu parah internet konek jelek banget emang,lingkungan gangguan parah internet konek jelek banget emang,ini saja di lingkungan aku gangguan parah internet tidak konek sama sekali jelek banget emang,0
610,1099,tv kenapa deh admin tidak bisa di,-5,negative,0, tv kenapa dah min gak bisa di @IndiHome ?,2023-06-13 14:31:39+00:00,harisesukahati,tv deh admin,tv deh admin,tv kenapa deh admin tidak bisa di,0
611,131,ada masalah apa sih indihome bagaimana mau kerja cobaa internet nya mati gini,-1,negative,0,Ada masalah apa sih indihome ?? Gimana mau kerja cobaa internet nya mati gini 😭😭 @IndiHome,2023-06-13 18:36:52+00:00,AskaNugraha9,sih indihome kerja cobaa internet mati gin,sih indihome kerja cobaa internet mati gini,ada masalah apa sih indihome bagaimana mau kerja cobaa internet nya mati gini,0
612,935,assalamualaikum selamat malam mbakmas ini kenapa iya tv saya tidak bisa putar youtube apakah karena kendala dari wifinya yang lagi lambat terima kasih,-16,negative,0,Assalamualaikum selamat malam mbak/mas @IndiHome ini kenapa ya tv saya gak bisa putar youtube? apakah krn kendala dari wifi-nya yang lagi lemot? terima kasih.,2023-05-10 14:31:45+00:00,gotagameonline,assalamualaikum selamat malam mbakmas tv putar youtube kendala wifinya lambat terima kasih,assalamualaikum selamat malam mbakmas tv putar youtube kendala wifinya lambat terima kasih,assalamualaikum selamat malam mbakmas ini kenapa iya tv saya tidak bisa putar youtube apakah karena kendala dari wifinya yang lagi lambat terima kasih,1
613,991,tv bisa wifi tidak bisa hmmm,-5,negative,0,"tv bsa, wifi nda bsa. hmmm 😩 @IndiHome",2023-01-11 09:54:21+00:00,abdanmusabir,tv wifi hmmm,tv wifi hmmm,tv bisa wifi tidak bisa hmmm,1
614,1311,kenapa saya tidak bisa menemukan aplikasi netflix di play store android tv dari perangkat indihome iya bisa bantu,-14,negative,0,Kenapa saya tidak bisa menemukan aplikasi Netflix di Play Store Android TV dari perangkat IndiHome ya? @IndiHome bisa bantu?,2023-01-03 03:54:06+00:00,gunlebang,temu aplikasi netflix play store android tv perangkat indihome bantu,menemukan aplikasi netflix play store android tv perangkat indihome bantu,kenapa saya tidak bisa menemukan aplikasi netflix di play store android tv dari perangkat indihome iya bisa bantu,0
